task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
sentiment,2715,worth For,2170,the lost,893,were loose,1178,is soft warm,1687,pretty and vibrant,1437,way,2687,wrong,2903,n't always,1563,convenience comfort and,2931,uploaded,1495,favorite but,388,definitely not,2578,fell and,1694,and comfortable,2764,Cute modern,1267,loved,273,are either,2591,not thrilled,1917,Gold,3069,sack
sentiment,2439,lovely,2319,skinny,838,comfortable and pretty,1425,already broken,1316,Not right,3007,n't return,94,n't praise enough,2148,so sad,905,VERY WELL,2366,also return,2622,never issue,1809,very sexy,1297,Needless,2417,Not,1690,was quite,2223,not obviously,2830,were good inexpensive,114,'s not impressive,3104,way more,1119,normally very
sentiment,363,not back,723,were cold,2669,are clunky,2913,am not terribly,2888,be great,782,n't satisfy,1088,liked,470,and fast,2192,now not,2834,is unbelievably comfortable,649,'s very pretty,2289,do n't,2703,NOT GOOD,2964,were really cheap,1474,am so,2553,the rough,164,fine for,278,'re skinny and,2615,hurt really,2985,cool
sentiment,2433,sent back,2663,pretty flattering,1847,comfortable and love,982,ai nt genius,922,tight bust,231,Flare the,3024,was quite disappointed,2350,work days,2489,are terrible,2806,n't why,1032,and loves,1127,top And,308,well hard,384,n't willing,229,therefore comfortable,593,am impressed,2425,bust and,3130,when the,409,great great,1469,complain the
sentiment,516,instead The,3095,well worth,260,be durable,2379,very small,1654,is super comfortable,891,was just uneven,1910,comfortable appealing,525,n't great,1468,The is WAY,1331,probably the,2977,are comfortable well,2177,so not,1679,Also small,912,The were super,1445,happily likes,62,needless,1901,disappointment the,2154,and happily,1546,was nt nicely,1418,cheap and not
sentiment,1033,very pretty,2077,the poor,2448,is super excited,2490,was so excited,1339,problem before,555,are pretty vibrant,1170,disappointed,1343,is well,390,is happy,1013,also dark,2681,awful when,242,well noticeably,2455,really bad,2097,NOT as,394,worth time,2664,be improved,902,is very well,1946,very difficult,144,pushed,1587,excited
sentiment,2805,the useless,1984,carrying,600,the was much,2166,Great,259,nice shine,2909,super and enough,293,still comfortable,2156,cheap not,2234,Cute Cute,1881,perfectly good,1493,cute for,1599,There about,2500,work loves,1037,support,2491,is just boring,2126,were cold and,2378,alarm not,1017,the indifferent,0,Would not,1868,works marvelous better
sentiment,2736,flimsy Also,1737,The is really,2925,cheap knock,709,Not too,2990,ripped,1338,as important good,2186,right the,1455,were good,175,benefit for,1856,adorable but,2079,scratchy somewhat,1613,not work top,1537,The are not,1957,falling again,1869,super and excellent,2677,support and right,1368,comfortable and reasonably,2093,perfect and like,861,loose where,2807,am ever
sentiment,1813,was n't correctly,2795,turned,1381,The was very,1941,hates down,1386,are definitely disappointment,2499,'s always,3034,also strange,391,is awesome,604,not flattering,1201,sack and,2967,even Lucky,1209,is worst,2241,is problem,2316,support perfect,2759,was when,1672,worn daily,879,comfortable well,1799,are beautiful well,315,Better,2895,sad
sentiment,179,be fine,1588,broke,240,'s funny,1554,vastly improved,1796,bust,2573,not enough,2701,where problems,214,'s great,401,forward the,1830,is generally uncomfortable,340,and comfy,511,Worst ever,791,super fast,2810,is super,2001,and strong,387,and vibrant,1478,good for,1050,comfortable and well,1512,'s soft,2041,Easy
sentiment,2334,perfect like,1211,though small,921,hurt extremely,1005,too expensive,965,n't tarnish,1970,sorely disappointed,623,the expensive,857,instead where,643,were way,700,was how,493,is n't fault,2555,too all,473,be comfortable,708,waste the,1539,Soft nicely,468,was always,3081,were pretty,1582,the hell,1441,very good well,1135,n't fall
sentiment,1617,flawed,2136,is odd and,1344,more affordable,3125,is worth well,1648,actually great,1389,now the,1059,Thank for,2592,was incorrectly,1538,super fast and,815,and honest,2270,loving,1905,dirt The,1985,stiff and,686,is safe,897,needless the,285,was really cute,1085,somewhat the,414,Decent,824,barely even,1180,is very comfortable
sentiment,425,badly,1208,right but,1213,well comfortable and,198,very attractive comfortable,1907,is inexpensive and,2185,the is not,2721,totally lose,944,was n't expensive,1463,and fair,466,are undersized and,823,Excellent,2910,disappointing the,1303,was n't bad,671,years,1355,loose,961,is awesome comfortable,2449,'s outside,1927,the dirt,2183,are well and good,464,right away
sentiment,889,are small,1277,the is uneven,2211,was cheap and,21,was much,227,were comfortable and,1181,certainly comfortable,2252,quickly very,1677,works,914,like nice,2698,are warm,1482,badly infected,1165,Loved bag,2828,totally satisfied,3032,waste,535,how the,646,flattering,633,be dissapointed,899,free for,1603,hard and,2197,are available and
sentiment,1547,move,3096,is pretty good,1199,PERFECT,16,the were loose,311,the is too,3003,wound,1248,are extremely comfortable,2667,are bulky and,755,best and work,652,'re as good,12,back like,1205,exactly work favorite,413,only enough,2411,very nice,2584,soft right,2790,was hesitant,2483,being generous and,2936,comfortable accurate and,2087,n't complain,486,The are wrongly
sentiment,2452,is hot,2779,So highly,1584,almost now,995,'s just,3011,was n't defective,1138,is cute and,200,'m better,1052,and flexible,373,cold when,1173,is concerned,299,WELL,1121,Fit great,1733,definetely above,2274,are scratchy,1123,adorable,2398,smallish,2014,cold,515,tops,1049,was off,2064,impressed works
sentiment,2008,is lighter,3072,cold and,812,how comfy,1594,'s why,1335,n't praise,1377,n't straight,2191,NOT the,717,works day,2839,EVEN THE,2220,been durable and comfortable,223,and flatter,1438,work Best,138,are comfortable and well,2504,comfortable months,375,is rather cheap,1640,top,2132,not hard,807,Not recommend,662,still small,650,HOWEVER there
sentiment,632,comfortable for,729,not progress,8,super and not,2529,fairly comfortable nice,1406,generally uncomfortable,2877,are well and,2152,'s too,2228,work perfect,2744,soft and,1688,is super cheap,2462,am hard,2524,oddest the,422,are too bulky,1935,Also sorry,1379,are just,2385,comfort day,2178,m irritated,61,'s small,147,much easier,371,fit enough
sentiment,389,is perfect and,1845,is also,359,are super,819,the is way,1716,Not worth the,2184,hassle,3080,great work,463,IS WORST,3025,The are particularly,301,proper refund,1304,the worn,2969,supportive and,393,hook,764,the was disappointing,854,well likes,1775,cute flattering,2595,VERY WELL LIKE,3036,'s obviously expensive,1922,The is much,2035,most comfortable
sentiment,2295,'s pretty sturdy,430,not perfect,510,super comfortable and,737,good whit,913,n't happier,31,never even,2150,not adjustable,2457,easily how,2034,the cheaply,2472,'re good,1006,supportive for,2671,are surprisingly comfortable,2053,Waste money,2282,impressed !,1053,The were very,1885,the shriek,1650,is about,1215,actually like,52,not more,2488,away problem
sentiment,2056,was uncomfortable,328,is good and,1318,broke and when,2811,Great glad,1889,well even,1018,is scratch,661,fit love,2912,are perfect,859,bad missed,692,Best,1044,be easier,202,back Very,1685,avid and,768,now super comfortable,2427,worked for,2209,Fits super,1562,were super fast,2055,too hot comfortably,221,n't oversize,2251,abuse
sentiment,508,definitely there,1473,delicate but,305,bust itchy,2729,fault not,540,nicely as,874,at like,2675,was so disappointed,1691,is boring,3074,right right,598,so soft flexible,1414,The is still,2033,'re still,3062,fits great,687,too then,1566,durable and very,2881,be so stupid,2259,sturdy cute,1373,sexy good and,1252,not worth the,1991,is cheap
sentiment,1327,again n't,1328,there the,1104,most flattering,1194,unbelievable,252,the were WAY,266,and appreciate,1846,useful for,676,shoved,589,returning,2010,pretty sturdy and,1270,Do n't,501,very comfy stylish,2960,am ever impressed,1604,the broke,4,poorly and n't,2844,be dissapointed AND,1448,'m avid and,2937,is better,1471,too bulky,639,the Needless
sentiment,376,is also strange,1791,where not,2865,hard,572,smaller,1384,complain too,1682,best work,1430,does NOT,1093,durable great,172,like better,2732,ridiculously,901,rather cheap,3050,particularly bothersome,529,was amazed,262,and luxurious,2752,cheap and,2718,worn the,337,quite cheap,1531,slip,290,is all,132,not so
sentiment,2496,well and likes,106,good inexpensive,1958,is hell,379,There nice,1837,always the,298,so bad,1041,lose the,1144,n't flattering,936,the fake,2870,killer,1593,fruitlessly wasted,1334,loving !,1350,support !,2993,ever not,182,When the,1223,'s first,271,is very stiff,2643,is rather,2638,frozen,1829,CHEAP DEFINATELY
sentiment,1998,not too,2824,low the,1146,recommend !,1451,real once,575,are only enough,408,consistent,2940,lovely nice,326,beautifully well and,6,Then the,2301,be way,2442,approve !,1094,improved,647,not like,1834,was waste,821,now super,2180,rolled,973,well and just,2045,sort defeats,2226,really joke,1544,was very upset
sentiment,1450,Poor,2822,is definitely,903,ridiculous When,1501,'m always,2114,were like,2133,worth,395,is way hot,2050,refund and,63,great and comfortable,2760,soft warm,2235,are well,1069,Overall just,2992,hard and still,1266,now eager,1129,less interesting,1456,rather shapely,2565,bitter cold,2680,bulky and,472,super but,1510,super comfortable excellent
sentiment,1525,perfect Comfortable,2359,Good,1944,is too sleazy,2198,not bulky,1105,partner,1074,be much,2269,nice compliment,2286,are actually ugly,2080,Sent,955,wrong and,1586,and top,2898,was rather,1989,Works well,2342,'re still good,1618,just unbelievable,79,awful the,503,attractive,2635,n't consistent,1126,madden,1963,worn especially
sentiment,1421,GOOD AND,757,m pretty,528,very warm,193,always nice,1904,was dull,199,like watch,98,available variety,871,am very pleased,1460,also great,121,is backwards,1866,really cute,1481,the was so,1380,disappointing,1738,not properly,1192,also too,243,loved but,2476,"of:""sorry return",787,n't too,1865,squeaky noise,1236,is adjustable
sentiment,1684,more robust,636,are so better,2243,be returning,970,back still,2572,great like,2708,was just bad,327,worn and not,2856,super cute,1056,Now how,1708,was odd,97,ever There,1923,broken The,1168,is very picky,1683,doubtful the,1658,so surely,2642,Terrible,2016,problems the,1701,and good,1058,invisible,1966,above Better
sentiment,34,not as,777,yet heal,2099,are also,410,great days,2054,was cute and perfect,215,'m upset,795,why hell,2260,the is unbelievable,3046,are available variety,104,lighter,1622,were Gold,592,The is not,2713,securely and,459,are comfortable and good,33,good and soft,1099,tank not,448,n't fully,2443,so excited,2963,so good,1404,Very warm
sentiment,1,not like the,3002,hurt,235,love awesome,541,dust accidentally,1466,cute and,1712,'s definitely,594,are fairly and,1311,lightly where,1968,soft and just,2247,be worn,2314,good enough,209,Cute and,1497,n't else,1086,the are only,673,'s not worth,2371,not cute,1171,bum,1514,'S VERY PRETTY,2103,not work,2804,more comfortable
sentiment,3065,also smaller,2932,enjoy and also,880,are not bulky,1321,is very poorly,2401,perfect loves,1465,are fairly comfortable,1061,not Really,1706,been very comfortable,2867,warned,2022,is not comfortable,2682,well and good,2649,n't flattering the,2018,just all,631,good and just,727,wrongly,958,comfort and unfortunately,2508,was small,1498,best for,1028,is odd,2859,better and
sentiment,887,the awful,2556,problem the,1337,are not super,2660,the cheap,1692,is very uncomfortable,1475,are very good,2984,aching,2078,disappointed very,1766,is also terrible,694,was not flattering,750,love love smart,704,The is n't,946,were worn,1993,were too,253,annoying distracting,1965,n't very,2153,concerned,1987,best And,1433,so the,663,top and
sentiment,1644,shine and,1253,fancy !,2435,the dark,2060,free but,2063,lengthwise the,2028,was too,2632,else where,1505,been worn and,2773,is always nice,2954,are great work,766,Definitely n't,798,Slow,1131,top but,2566,are so cute,457,were Lucky,88,incredibly soft,695,fit better,1163,Way too,951,Cute Comfy Sexy,176,is attractive
sentiment,804,very fast,2891,is so perfect,1325,exactly thepicture(s,1903,hell,962,are pain,2878,NOT,2163,is sturdy easy,110,be otherwise,2645,are really,2020,love well,2994,Fine !,22,the was thicker,165,sagging,1894,are dull,1078,COMFORTABLE,2714,fits well,534,and thrilled,2219,is soft and comfortable,2880,also the,1101,love love
sentiment,420,'s pretty useful,137,are still,1779,too so,1020,definitely worth,2697,Good solid,1992,was totally,940,are deceiving,1348,still hurt,169,again Recommend,335,the stuck,2636,already off,2608,so disappointing,1063,odd the,1019,skinny ONLY,1882,great smooth,1571,and cool,2559,was not best,2603,muddy and,2193,are decent,1222,n't fears
sentiment,2799,is every,2189,bargain Love,1550,be like,1797,deceiving and,2869,IS NOT LIKE,186,shine but,3093,else return,950,tanks,986,the is off,433,only gained,2322,really not,2722,back The,2205,ai nt,2339,still comfortably,2215,bent and,923,vastly simply,826,is super nice,1919,n't like,1241,n't even,1763,well very
sentiment,1725,the alarm,2313,n't at,2620,send back,697,garbage The,1288,'re as,2585,bent still,867,nice sexy pretty,1004,are well worth,1066,terribly,2188,was like,3102,was bad and,3088,support and comfort,2558,'s very,1961,sturdy,1357,available and normally,1296,falls either,1831,is variety and,2619,is very great,1073,hate,2383,is half
sentiment,188,Great !,577,WORST,873,sending back,1982,was excited,620,BROKE ALREADY,1736,well comfortable,1254,sturdy and,1220,comfort great and,2654,"not found,&#34",2719,wholeheartedly,2068,not happy the,1761,mess,2092,negative not,2390,stiff first,1203,is nice,2600,great support comfortable,2165,pain,91,'m literally,655,and Sexy,374,also very
sentiment,2726,bad burn,563,at important,919,so super,3101,anymore Thank,2918,is weird,122,Warm,1820,is Totally comfortable,153,tough like,2599,stiff the,134,is soft,2746,great support and,2575,just return,2745,cleaner and only,2757,comfortable and n't,734,There really,1424,too difficult,2127,be happy,1014,joke and,1187,too loose,1422,else the
sentiment,344,cold and low,2408,import,2402,'s bad and,2305,fairly and nice,2866,is good,1598,really flimsy,15,is just unbelievable,225,not just,803,back the,439,very happy,1137,Smart,3061,recommend for,148,Really hassle,1812,is flattering,2651,upset and,3108,favorite,862,and useful,3031,Accidentally the,2086,are scratchy and,2108,not even
sentiment,1143,like but,396,refund free,1859,even dark,888,comfort,232,moved,947,and warm,842,Very comfortable,2290,horrible,1670,where the,627,'s always nice,1026,right,1057,n't as,2753,Not the,1821,am disappointed,706,was gold,2946,quite disappointed,2328,are trendy and,2173,only not,2031,be thicker,1232,Dissapointed n't
sentiment,1585,were very,247,nice smoother,1801,am only,1508,are lightly,444,good and so,761,also really,87,good and nice,1886,inside there,2628,are deceiving and,2516,warmer and,2590,are very stylish,1857,comfort amazing,272,next the,1915,pretty vibrant,2588,hurt and,1479,fell when,1675,trauma,513,very perfectly,976,Cute Comfy,2300,even extremely
sentiment,1452,just hung,1536,is picky,2257,well and not,2527,not entirely,775,daily So,3110,are as,551,awful,778,even when,2679,are still happy,3120,LOVE,1997,lies weird,318,not better,1081,n't like gold,136,n't fitting,2951,is stiff and,3037,off the,417,where stigma,1720,fraud,699,NEVER WORST,1367,tops and
sentiment,2904,well love,2602,fraudulent,1491,again here,1573,the be too,2914,correctly,1645,was poor,1136,was nt,1130,Hazard Not,1899,The are very,605,'s just cute,2071,cheap very,2934,fits like,712,are comfortable good,2678,almost useless,742,and super,713,so beautiful,454,properly,125,be most,1916,the are n't,1356,AND ROOMY
sentiment,2848,clunky,878,are already mess,405,hurt at,2583,Trust Good,1046,'s returning,1892,reasonably,249,the killer,1769,are smaller,2038,the was not,2948,work favorite,1097,sturdy and cute,2049,is so super,2288,is hard,795,why hell,2634,perfect for,1204,am satisfied,167,sad the,166,did n't,2246,like for,1504,much small
sentiment,1208,right but,3056,warm for,1672,worn daily,2482,am sorely disappointed,2703,NOT GOOD,1758,pretty happy,3094,was pardon,1918,there The,1821,am disappointed,1444,was cute,1235,Excellent value,1811,n't work,1241,n't even,2313,n't at,1931,goofy,2972,'s otherwise comfortable,3098,the was when,150,are NOT,3101,anymore Thank,3045,fell apart
sentiment,1188,long The,1477,really appreciate,455,so cute,2848,clunky,1780,are cheap and,1992,was totally,15,is just unbelievable,1337,are not super,1864,is cute and like,271,is very stiff,818,are favorite,1838,well and,2775,CHEAP NOT,2676,confusing How,1859,even dark,2638,frozen,499,affordable and way,2770,was sorely disappointed,772,here nicely,2416,ugly n't
sentiment,1624,satisfy,2789,great work Nice,1986,is well worth,2117,dust and accidentally,1101,love love,698,not picky,5,return,2004,are very dull,2953,hesitant,2142,now how,2390,stiff first,297,Great great fun,1663,Very happy,2472,'re good,1898,is probably best,555,are pretty vibrant,1879,super comfortable,82,is not sexy,321,well and nice,663,top and
sentiment,1515,And love,613,affordable and,3103,cheap really,1359,scratch bust,2707,Pretty for,259,nice shine,73,irritated crap,652,'re as good,2364,hung,2112,love !,353,all Returned,1964,works time,2444,tops but,644,Did n't,3084,are n't,2553,the rough,1458,is even confusing,2731,Very very,2813,very cheap,1309,The is probably
sentiment,847,nice Good and,924,mailed,800,fit comfortable,1328,there the,1401,JUNK,2911,easily the,2223,not obviously,1161,very stiff,2828,totally satisfied,2548,and delicate,888,comfort,2706,more more,627,'s always nice,1808,never modestly,2315,really the,988,terrible,1625,bitter,2628,are deceiving and,2303,were inexpensive and likes,35,not warm enough
sentiment,716,smell the,3124,shine and more,1773,super comfortable like,198,very attractive comfortable,542,Definitely best,1147,When returned,50,are at,1361,is sturdy,1719,are too,3003,wound,685,am so disappointed,2479,was n't enough,971,is wonder,570,scratchy and somewhat,1596,is cheap and,2151,comfort great,2898,was rather,1047,'m definitely,960,the bad,1787,poorly and poorly
sentiment,2571,likes and,1612,sending,1223,'s first,2776,Not good,2321,soft and right,189,perfect but,347,cleaner,737,good whit,2489,are terrible,1495,favorite but,1107,is generally,1688,is super cheap,669,mostly too,1674,be not,1598,really flimsy,585,works fine,1387,nicely !,1194,unbelievable,1618,just unbelievable,1626,poorly and
sentiment,777,yet heal,3104,way more,192,is not scratchy,2005,be warm,2081,broken,149,'s not well,1418,cheap and not,458,been broken,3041,wise perfect,1563,convenience comfort and,2964,were really cheap,1755,so when,280,too where,424,so well,206,fit perfect,2562,as well,805,were very slick,1160,the were too,1941,hates down,2922,like and
sentiment,1063,odd the,1738,not properly,2173,only not,1189,love great,2105,cute,742,and super,702,not blister,948,absolutely the,2721,totally lose,2396,and decent,145,the negative,12,back like,446,avid,2328,are trendy and,2387,The is too,2729,fault not,696,stiff not,2692,so far,463,IS WORST,2473,right for
sentiment,1733,definetely above,2044,expensive The,2837,strangest the,2945,comfy and,2943,fancy and,1157,excellently,2846,skinny and,1714,picky at,1694,and comfortable,2039,is perfect,1128,kinda interesting comfortable,2222,cool but,1761,mess,918,the stigma,2528,bad There,1559,heavily the,260,be durable,659,are pretty and,649,'s very pretty,2488,away problem
sentiment,2577,as good,2895,sad,2404,deceiving and not,81,great love,1721,been impressed,2281,the smell,1540,plenty good enough,2856,super cute,2072,mail back,2612,tank Thanfully,2051,too The,2954,are great work,3036,'s obviously expensive,522,ordered,155,wrong mistake,37,the TROUBLE,2476,"of:""sorry return",379,There nice,1919,n't like,1499,fine !
sentiment,1603,hard and,456,Cute Comfy and,744,when dirt,2059,well and also,1736,well comfortable,1533,sturdy easy,1684,more robust,1136,was nt,1802,been very,754,nice smooth,1501,'m always,1848,been hard,169,again Recommend,611,thicker,975,are trendy and cool,187,good value,819,the is way,2560,bum even,473,be comfortable,2699,are Just
sentiment,1874,sadly,2036,The is just,2949,are so awkward,1901,disappointment the,1086,the are only,1739,'s very bulky,1476,was uneven,628,trendy comfy,1250,and perfect,2556,problem the,3133,was available,1894,are dull,582,are warm and,2589,amazing,2823,was awful,334,absolutely love,152,joke,3083,unfortunately,2988,'d not,1948,perfect comfy
sentiment,2474,allergic and,1908,stigma,1951,stiff and just,3115,be vastly improved,2154,and happily,1295,Not good good,640,Nice !,1274,cute and girly,1132,n't worth,1726,is sturdy and cute,2621,beautiful,1606,smell,2842,crap not,2920,super the,1916,the are n't,2033,'re still,351,is technically,3078,comfortable supporting reasonably,2172,super nice and,504,and peace
sentiment,2824,low the,2939,warm and also,218,are horrendous,2014,cold,469,are very soft,2865,hard,2102,be willing,788,is small,2617,work but,1257,are surprisingly,1329,much more,1056,Now how,3096,is pretty good,2874,is not like,2010,pretty sturdy and,1666,been around,2363,fit right,1544,was very upset,217,the is much,1669,there trash
sentiment,700,was how,2085,Liked enough,2397,back right,1527,were uncomfortable,521,is stiff,2002,and likes,120,actually ugly,1174,the bust,2274,are scratchy,625,is very happy,820,be well and,1183,was good,775,daily So,335,the stuck,429,be issues,2955,fine but,2432,great The,2544,and gold,270,Not The,845,loved and
sentiment,1028,is odd,1420,Nice but,2979,the was wrong,548,prompt refund,2304,super cute Perfect,2530,again The,2672,are disappointment,233,absolutely not,2905,the hassle,1380,disappointing,607,cheaply,1805,sore,3126,and like,1697,comfortable supporting and,2393,Just the,205,positive,1281,durable comfortable,565,support but,2021,perfect and exactly,1982,was excited
sentiment,731,was n't properly,892,lost and now,1494,durable for,697,garbage The,1471,too bulky,390,is happy,2284,are soft and,447,The is horrible,977,was hugely disappointed,853,great Like,2386,are very durable,39,'s stiff,1441,very good well,2695,'S VERY,946,were worn,880,are not bulky,1704,n't around,834,WAY TOO,2038,the was not,2931,uploaded
sentiment,1649,poor,80,Not worth,1292,is fraud,2226,really joke,1352,so like,2170,the lost,1935,Also sorry,1299,was just like,1367,tops and,1972,was nicely,2518,fairly comfortable and,1325,exactly thepicture(s,814,is tough,342,are Very,2468,not happy,1447,are awesome,1703,worn and,2131,are roomy and perfect,397,thinner But,489,always liked work
sentiment,1069,Overall just,1673,idolize,1599,There about,952,enough the,1551,the are super,1866,really cute,2938,dropping,1888,were muddy and,324,was extremely,1311,lightly where,1276,and liked,1991,is cheap,172,like better,1474,am so,1783,even worth,803,back the,2984,aching,1813,was n't correctly,1112,Even the,1500,DEFINATELY GOOD
sentiment,2495,Definitely work,1018,is scratch,862,and useful,2625,good good,2558,'s very,3033,disappointing The,2545,RETURN,2336,still awesome,1026,right,2526,'s cute and,509,was not,105,really love,1724,nt small,1917,Gold,1508,are lightly,3062,fits great,1987,best And,1732,great warm,1984,carrying,3106,not super
sentiment,258,just glad,3048,not flashy,1345,great for,2056,was uncomfortable,2849,be safe and like,2934,fits like,2510,back disappointed,1735,Gorgeous,1253,fancy !,1536,is picky,2457,easily how,2839,EVEN THE,2662,work,1712,'s definitely,1211,though small,824,barely even,2908,was thrilled,621,long so,3072,cold and,2563,sent
sentiment,1769,are smaller,516,instead The,2093,perfect and like,1965,n't very,2663,pretty flattering,757,m pretty,1172,'re most comfortable,1335,n't praise,1168,is very picky,3022,perfect and,1857,comfort amazing,1003,hubby,2592,was incorrectly,193,always nice,97,ever There,2158,are most comfortable,1483,Works for,2576,was amazing,796,The Shock,832,are cheap
sentiment,2461,scratchy,200,'m better,2314,good enough,2864,be too,1038,very poorly,383,shipped,1080,is shiny and,2907,is NOT,118,be perfect,719,are great,2956,fits perfect,2216,as cheaply,2738,Love,132,not so,974,The is simply,1745,Fit perfect,1862,not enough support,1623,comfortably the,2680,bulky and,1538,super fast and
sentiment,520,then broke,2923,tough reliable,1451,real once,2370,warm and not,96,odd and,165,sagging,399,amazing for,1042,the 's not,851,excellent well,1678,liked work,3073,Better support,1955,disappointed not,1331,probably the,1142,Sadly,1949,was weird,970,back still,2422,Pretty Perfect,2677,support and right,2927,lost,1620,So about
sentiment,411,WORST EVER,2686,not fit,2483,being generous and,1605,very very,926,soft and barely,2725,is very good,1497,n't else,2366,also return,1313,comfortable !,842,Very comfortable,2784,Sadly returned,1791,where not,1844,is When,1679,Also small,2590,are very stylish,1869,super and excellent,536,generous and,3081,were pretty,310,the is problem,1120,extremely comfortable
sentiment,2176,Not happy,782,n't satisfy,1971,sleazy,2252,quickly very,922,tight bust,674,delivered,917,the is definitely,2458,are hopefully,2798,doubt and,1277,the is uneven,2817,been already,866,n't correctly,857,instead where,756,is still better,29,super nice,163,properly GUARANTEE,786,horrendous,2607,definitely more,307,super and roomy,143,very the
sentiment,776,Far away,1863,vibrant,484,are happy,1230,is beautiful,2883,The is garbage,2375,did not,1834,was waste,3082,nice,330,am normally,2832,am pleased,893,were loose,2177,so not,2097,NOT as,2486,even the,1744,disappointed The,2961,love length,2734,inexpensive and likes,2030,'m returning,2139,were inexpensive and,1395,and gorgeous
sentiment,799,are super comfortable,2101,Nice and,2273,am very disappointed,2709,'s here,2629,'re great,3039,garbage,137,are still,1763,well very,1582,the hell,1484,back immediately,2169,Nice and durable,3052,YEARS,361,well the,2806,n't why,2427,worked for,1179,WAY small,2851,comfortable and hopefully,867,nice sexy pretty,2377,how cheap,2309,upset disappointed
sentiment,2380,The is worn,2032,is really happy,671,years,2854,and sharp,2224,scratch,850,is very,442,great and,106,good inexpensive,615,is right,2497,just right,182,When the,856,is comfortable,2723,cheap Very,1846,useful for,825,is n't great,1619,The is unbelievable,368,were hard and,2,is garbage,1659,'m highly upset,3102,was bad and
sentiment,1091,gem,436,fell,2409,really liked,212,overall like,533,deceiving,1645,was poor,2739,stiff and never,2527,not entirely,2318,not pleased,908,Comfortable,308,well hard,1868,works marvelous better,492,at The,2218,is durable,2765,was limited,2052,is excellently,1900,are perfect helping,2756,hesitant when,2974,Disappointed,1346,stiff
sentiment,675,appreciate,3113,definitely NOT,207,the is poorly,1351,and roomy,2584,soft right,1117,was perfect loves,1537,The are not,1967,Well,1990,hurt the,938,concerns the,2644,work great,3112,is fine,281,top and more,543,the terrible,2043,wide mostly,2862,comfortable fancy,1924,n't recommend,1727,expensive,1221,roomy and,1062,too the
sentiment,1000,was properly and,1790,Soft,604,not flattering,1899,The are very,2989,The odd,2618,scratchy and not,2799,is every,410,great days,2853,been consistent,2262,too sleazy,2493,work time,828,Really nice,1534,realistic,1119,normally very,1210,still way,400,'re super and roomy,2231,normally satisfied,810,are extremely,710,soft,395,is way hot
sentiment,2148,so sad,2766,are invisible,959,was really soft,1464,correct,16,the were loose,2015,pretty,183,are n't consistent,1937,very well,478,Soft comfy,1797,deceiving and,2460,cheap and n't,2542,now love,3038,fast,664,goods,126,LIKE,3061,recommend for,2471,work top,2095,be safe,1981,bad,2084,was ridiculously
sentiment,765,the wrong,1023,disappointed When,2236,wonderful,2819,lies,2064,impressed works,2455,really bad,1930,bad and,1182,ever the,1214,cheap n't,181,am rather,1647,terrible the,2504,comfortable months,1670,where the,1708,was odd,1824,n't like The,176,is attractive,407,were n't like,1912,comfortable and soft,706,was gold,1885,the shriek
sentiment,771,Great comfortable,2196,am terribly,683,CHEAP,2917,'m comfortable,1399,less expensive,1282,fits nice,1286,good well,1925,was fine,2023,the is pretty,1180,is very comfortable,2501,were already,3042,nice sexy and,333,all over,1433,so the,57,n't soft,1853,is returned,290,is all,1974,was so,1765,shine well and,1561,is cute love
sentiment,1247,properly and very,401,forward the,1897,was satisfied,3068,was so glad,2229,happy and,444,good and so,1437,way,1032,and loves,480,worthless The,2661,attractive and,1372,everywhere near,1106,been soft,486,The are wrongly,1781,Just perfect,2620,send back,1592,strong and,2803,was oversize,1256,is uncomfortable,1995,clearly,2890,reliable watch
sentiment,1940,undersized cheap,221,n't oversize,1030,the is terrible,2525,very good,3047,sexy,59,always liked,2438,are really great,468,was always,1294,limited,982,ai nt genius,1438,work Best,1514,'S VERY PRETTY,2157,and great,1385,the is about,2343,poorly together,2834,is unbelievably comfortable,3108,favorite,393,hook,2727,scratchy and,139,'re warm
sentiment,507,not scratchy,2971,way small,1191,well and even,2694,solid,266,and appreciate,720,so comfortable,2428,and perfectly,1764,enjoy warmth and,2773,is always nice,1754,atrocious when,955,wrong and,2104,so cheap,2082,WAY,267,are invisible And,2407,never the,2524,oddest the,2782,was right,3031,Accidentally the,344,cold and low,1134,disappointing most
sentiment,2882,bust then,240,'s funny,3070,dirt,1865,squeaky noise,278,'re skinny and,899,free for,3030,unnatural,1098,is not flattering,1402,perfectly the,2024,And pretty,2704,comfortable,1232,Dissapointed n't,1855,The was awful,580,The is very,738,The was exactly,1403,much too,1012,complains incorrect,2503,skinny and ONLY,1379,are just,1777,flattering but
