task_code,phraseid_1,phrase_1,phraseid_2,phrase_2,phraseid_3,phrase_3,phraseid_4,phrase_4,phraseid_5,phrase_5,phraseid_6,phrase_6,phraseid_7,phrase_7,phraseid_8,phrase_8,phraseid_9,phrase_9,phraseid_10,phrase_10,phraseid_11,phrase_11,phraseid_12,phrase_12,phraseid_13,phrase_13,phraseid_14,phrase_14,phraseid_15,phrase_15,phraseid_16,phrase_16,phraseid_17,phrase_17,phraseid_18,phrase_18,phraseid_19,phrase_19,phraseid_20,phrase_20
spam,2010,Y dat one,1045,LIFT U,1623,? WALES,49,Chef .,1841,* Costa,737,80488 . 500,843,tkts May 2005,1037,Â£2000 GUARANTEED,2285,Aiyah,617,name STOP,1562,chat with,481,Win High Street,35,Crying Baby Great,2360,. 09061209465 !,809,", doesn\'t",2804,09058094454,597,SIX,1234,December 2005,1370,touch weekend,235,Yahoo ! 4
spam,130,towards,1626,AT WANNA DO,2664,SERVs SED L8ER,2772,question to,622,Nickey,1044,el,1872,Umma,1556,home of,1459,. call 09061743386,2464,mc ?,961,K,326,Ma,953,FRND 62468,1491,. PORTIONS 4,293,lie,1533,Ãœ da talks,760,. call 09061209465,694,Darren,754,? 100,808,Ãœ gd
spam,340,islands towards,435,930,1934,a High,1308,Yahoo ! TxtNO,1128,na,827,yo ?,12,one tt,958,Wot,2440,2 . Companion,1404,TONE FLAG 84199,974,Ãœ gd guys,2162,150p .,572,contact u.,2887,Whatsup,217,gd guys,2018,won,1207,overa week,2349,nothing to,1452,for Zogtorius,1609,in california
spam,1371,Ãœ home work,734,Ya one,1360,Digital ! 09061221066,602,part of,1622,MMM,2625,at www.ringtoneking.co.uk,941,gastroenteritis If,1268,reply call,1704,wedding in,1318,", place",2499,"FUCKINNICE!SELFISH , DEVIOUSBITCH.ANYWAY",2008,that 2waxsto,1188,A SHOWR,814,of Man,1232,3 TAROT,1073,08081560665 speak,2548,4.50 . tone,1686,Pete,581,... Neva,2289,Fear With
spam,2819,TELLMISS ON,2517,Amrita,2579,- who,2442,one 's,2669,Cheers message,211,Reply,2672,Taka lor,1069,Identifier : Expires,185,New colour phone,1591,jocks calling,2963,lunch today,377,", children",403,Ã¼ leh,319,100,1111,to 87077,1305,hills shit,1378,you:- while,1443,! Account,729,Dude . What,731,on 08000839402
spam,1277,tones2you.co.uk,1607,! Motorola SonyEricsson,2158,UR City,158,ON,345,iâ€˜ll in,1800,3 WANT,2645,tickets cos,1995,to 86888,101,HI IM HOME,1803,can cheap:-,2594,", X49",616,. Box39822,398,the Â£750,1892,Woodland .,2688,URGENT ! number,426,. Tis IAS,2653,Guild,173,call 08712460324(nat ),862,calling of,1228,2 ..
spam,833,thanks to,1764,INTELLIGENT WOMAN LIKE,395,want Xmas,2236,4 long,902,planning everyone,2011,. 13/4/04 .,2332,ENG Box39822,1719,Gumby,810,Txt NOKIA No,1029,", hour",2668,Dear .,983,lyricalladie(21/F,1688,. 08715203652,275,thing Earth ...,2707,member T Cs,1748,DeliveredTomorrow ?,141,min Polo 373,2438,Man - week,208,SHIT .,2925,min Polo Ltd
spam,1976,R ur,69,Txt NOKIA,2495,kappa guys,2461,9 can,738,87121 receive,1798,Thanks honey,2873,. INDIA CUST,2572,K.k.how,1101,friend until,1974,will hundred.he,2439,whether 2,302,", lemme",2666,. scratches,2662,Fifty ?,1781,to 87575 .,412,awarded City,1127,everybody to,1863,Friendship poem,321,2 put,157,Hard 121
spam,2638,imma drink,2407,c lor,2860,.. today,772,.. nyt,521,? What,2922,TAROT TEXTS Find,1287,CU SATTHEN HUNNY 4BREKKIE,2735,imma cause,742,BAHAMAS CallFREEFONE,2267,Brandy Rum Gin,1095,. wan,1200,Camera 09061221066,2147,ASKED IF 0870,1500,FREE MINS,175,J .,2634,"URE ,",710,abt e,2892,447801259231 secret,2083,May 2005 .,1304,- KIng Pro
spam,1773,ur,1778,City Break could,701,Ãœ until,2304,move if,1712,As Vodafone,1247,things at,1468,beach lor,1363,prize GUARANTEED,104,CHA,2174,kiss kiss,816,win FA,740,u hmmross,415,lie ni8,2667,630 Got,459,wrong one,2586,09066362231 URGENT !,2256,", U Wil Reach",315,Rajitha (,1908,Ashley,2089,GUD nyt
spam,1923,HEART BLOOD.Send,1472,- DOUBLE Mins DOUBLE,1113,. bday,1921,3 FOR,218,", NOW1",1742,1 many,691,! Txt CHAT,2146,birthday on,696,Soup,2266,630 ...,2588,2 . 3,117,night if,2213,Dear Helen,466,dhina vaazhthukkal,1290,CHATLINES IN,2574,5 per,2725,the Xmas,25,bread milk,2908,Thk of,1956,2 Â£100
spam,1873,jus use,98,NOKIA Motorola with,636,u thanx,1745,Update_Now - Xmas,1175,ard 20,990,company In,573,Howz that,746,Haha,2098,. 09061743386,468,. trueÂ¡C,171,g about,1818,part IQ,2817,Call at,998,4 in,1433,Staff of,2067,Thanx everything dat,439,"9 ,",2104,comp FA,2340,time of,1662,free Free
spam,116,. claim,131,you've money,2408,face kisses,1816,. number,230,. Yar,2403,WOTU AT,274,", what",2245,for Usmle,1942,) two .,954,; bucks,1112,ones Gud Ni8;-,186,Dude sux,512,. 16,2729,! number,1043,few 2,1048,2 ... Hee,1554,S. I. M.,1253,test results,2806,"Â– FUCKINNICE!SELFISH ,",2701,admirer who
spam,447,feeling If,2458,", sup",1589,minute BT -,1353,u. 4,1246,Baby Great,1315,since,2918,! TxtNO 4,166,From 100,2315,SERVs . L8ER,1172,20 ok,1916,New 2004,756,John . John,2222,tat vid,1434,to Wot,657,""" GRAN AFEW",1506,Pound . claim,750,08717898035 Â£3.00 .,441,BAHAMAS !,328,everything with,743,373 6HL
spam,2367,AT,1191,U R Near,2307,Musta on,1725,83021 . Reply,2122,package dec,1005,Babe ! What,2450,? day,27,4 . Chef,913,money issue,428,probs hon,201,time finish,2278,- Text 85023,1858,claims,1869,", things",698,! 2003 Account,1828,necklace token,2565,plans What,1177,Vegas in,62,Pest exterminator lt;#&gt,643,X49
spam,1405,LOOK AMY,2054,Matrix3 StarWars3,2785,; times,137,. What,2582,Txt CHAT,2511,because,2775,CD gift,1994,? Dat,1963,ASKED IF,1349,Join OptOut STOP,806,bonus,912,- ENG STOP,545,447801259231 have,792,. Reply,179,- net,865,DOUBLE Mins DOUBLE,1067,IM TELLMISS,222,- 2 names,601,"2004 ,",76,prize Call
spam,163,1 special,1170,! CallFREEFONE,464,name to,2467,130 .,838,ryan friend,798,doesn\'t March,2009,Holby,2474,U.,368,Call on,1647,150p,815,", imma",2126,fast Dat,30,vouchers entry 2,1857,Promotion Number 8714714,1504,OURBACKS FUCKINNICE!SELFISH,556,Xmas,2065,! CallFREEFONE 08081560665,1743,. sch,541,sch daddy,791,Wewa 130 Iriver
spam,2400,day Ã¼,1394,""" GRAN",1969,comp FA Cup,2851,Account,1469,... Woodland,888,Wat,1187,Crab,1550,Ya,1663,3 FREE,1919,e sim,606,3510i DeliveredTomorrow ?,1571,from Netcollex,20,2 . 2,1782,Moby Pub,1336,LONG SHOWR,2117,u maga,2874,Xmas prize 2,1081,touch thanks,735,March,1833,K.
spam,422,any receiptsâ€”well,1025,Thanks for,2424,Aiyah tok 2,2039,Wine dhina,633,lot times:)lil,1894,finish meeting,2217,in bâ€˜ham,2712,Great Building,111,what problem,2658,da talks,227,Digital call,1977,Â£750,2573,Polo Ltd Suite 373,1292,TxtNO ads,2366,Nokia 3510i DeliveredTomorrow,1999,Congrats kano,801,09061221066 fromm,1940,TheDailyDraw Dear,2754,call am,1906,want New Nokia
spam,957,Holby ?,184,fees,2903,Subscribe6GBP mnth 3hrs,1149,'s Thanx,1250,bus way,2769,Soup !,2838,start March,1074,/,2791,84199 Opt -,2731,"07xxxxxxxxx Â£2,000",632,within 5,1508,. 2 claim,2459,85555 16,485,credits www.ringtoneking.co.uk,2845,. GOD,1795,question(std rate)T&C apply,121,sister in,2148,to 83021,2350,. Gud,1097,. texts
spam,1561,ex one,1319,tmr at,2361,: Expression,717,", bears",1731,games from,2853,Nickey of,2203,Polo 373 London,1422,friend Reply,1545,wiskey Brandy Rum,1460,work place,703,Â– FUCKINNICE!SELFISH,1021,hopes offer,2305,- advice,1962,Howz persons,176,121 60p,2825,Â£100 High,234,For,2717,ASKED 3MOBILE,1341,"! to 20,000",1495,Identifier
spam,2376,THATÂ’SCOOL PROBPOP,2200,Detroit . home,775,MESSAGE,2365,friend need,1366,AMY URE,367,creative Neva,123,Congratulations to,551,M. Call,2743,CLEAN WITH,2736,for 50 ...,557,That i.ll,409,- names,1779,09061221066 .,577,Â£100,2298,u wan 2,1130,yo,313,FLAG 84199,128,wisdom Eyes,1953,Zogtorius . IÂ’ve,2516,Organizer lt;#&gt
spam,2941,Den chiong,589,mymoby to,455,GOT . 3,1567,K :,971,If,970,if,1174,"Â£2,000 Xmas",2878,ass epsilon,563,WK Txt to,859,"to 20,000",265,. wot,2931,2 Join,1047,home aa,624,UR 2 !,711,. at 10p,2344,from 2004,976,content text,2290,AFEW DAYS,1574,"Suprman Matrix3 ,",1522,09050090044 . SAE
spam,1682,09058094454 from,1542,smeone to,1351,prize GUARANTEED 09058094454,1895,car to,170,FOR Text,31,2 ! CallFREEFONE,1335,Congratulations Thanks,2546,"1/2price ,",1839,? somebody,446,to 87066 .,2007,K.k:)apo k.good movie,2833,Dad,975,. nothing,337,message Zogtorius,2691,44 7732584351,1989,SiPix !,50,Â£200 spree,2724,6hrs .,424,pass 2,291,PROBPOP IN
spam,228,yours 09061209465,1582,", B'day",2732,man that,2844,BLOOD.Send to,1850,song bro,1555,88039 . SkilGme,1801,HI,109,XCHAT,590,King,2192,! to 86688,132,800 - S.,1949,! 4 *,390,customer computer,805,LOVE NAME1,936,call 09061221066 .,1121,. OptOut STOP,42,prize if,873,awarded SiPix,312,pints carlin,1935,tons if
spam,2170,Aiyah 2 u,1026,Txt 88039,2141,stuff,2870,bed princess,2471,87066 TnC www,79,Happy B'day,1951,New colour,2,Txt LOVE NAME1,2543,Fancy chat,2759,love Mind,977,wit kz,2096,Reply 4 info,2435,fear of,647,87066 TnC .,13,! to 85555,1870,thinkin malaria,2160,who Duchess,23,to 85023 -,89,From,18,3 ! Text
spam,1385,my Dear,2551,time flight,1260,"TheDailyDraw Dear ,",363,Merry to,625,EY ! CALM,374,. cricket,2938,Wil .,1316,need to,54,FLAG,1340,U DONÂ’T,118,Call 09050090044 toClaim,982,. INDIA,646,eyes in,2518,cine Dun,1475,Txt : NOKIA,358,! Wanna,2820,- on 09058094597,1600,John John,1965,""" UAWAKE?FEELLIKW",14,DOWNON THEACUSATIONS
spam,1510,phone DeliveredTomorrow 300,483,. Txt,985,- call 09058094597,2728,class tomorrow,2379,your 3,1431,NEFT Transaction,2178,cheap:- ),2411,Rajitha ( Ranju,78,", 500 -",585,P diddy,554,Touch .,2559,airport evening,142,Free Games,289,", lt;#&gt",2899,Joy,1359,movies as,2338,call,414,two ! Dad,87,Cheers for,1785,Chachi calling
spam,1362,6hrs If,863,TnC . Ldew.com1win150ppmx3age16subscription,2396,SHIT,1954,Omg,2246,Games - prizesWith,210,What up,1350,Wewa .,1477,baby thought,2259,X49 .,1137,09066362231,2080,09066362231 URGENT,761,age to,1209,Two are,2269,Nvm,1293,to TnC,1485,; min,2056,Its california,384,' doctors,2024,UAWAKE?FEELLIKW VIA,432,Lover Chef
spam,2058,2 come,2933,. Luv,263,. trueÂ¡C C,1497,5.30 was,2630,MobileUpd8 08000839402 call2optout,278,hold connections,981,lt;#&gt bucks,2591,4.50 .,1486,SHIT.JUSTFOUND ALETTER THATMUM,593,Reply YES-910,799,HAVENTCN IN,1143,thing princess,2665,""" GUD MRNG",2639,. Two,2592,one loving,1492,happens Vegas,910,SATTHEN 4BREKKIE LOVE,1222,FA,407,HAVE WON,150,WON As
spam,2297,u Txt,2069,so,2109,toughest Earth,361,Wewa 130,1055,dat into,416,girl world,715,obese Oyea,338,to 87077 !,1646,. PSXTRA 4,1132,Tyler,2180,", iâ€˜ll",1755,Identifier 42810 Expires,1082,to 84199,2642,B'tooth*. Call Mobileupd8,1975,good to,17,for 6hrs,2716,txt,2251,. saibaba,889,Call 09094646899,1559,. friend
spam,1458,"URE , INTELLIGENT",2247,. Â£3.00 16,2501,POBox36504W45WQ TxtNO,2210,lunch lunch,2038,times night,1596,CALL to,1092,truth of,1856,K.k:)apo,2595,. widelive.com/index,1272,redeemed S. I.,2855,camera phones 4,2951,noun in,372,tkts 21st,1772,Crazy ar,1354,can Bam,16,; number,2535,2 joined,244,Princess,2955,prize,248,Mark 2
spam,1169,2 3,2616,HI UAWAKE?FEELLIKW,296,http//tms widelive.com/index,2677,colour DeliveredTomorrow,1558,08715203652 Identifier :,885,Dat day Ã¼,2129,* Costa Del,2836,MUSIC TnC,841,. 2 texts,36,- u,818,Dat day,2646,sister law,1588,. John,950,May .,1009,cold nothing,1317,call like,1634,BABE IN,1057,files in,879,call after,425,HUNNY ! JEN
spam,1690,Ltd. 1013 IG11,258,cinema for,34,love love,1707,Identifier 42810,1156,"K ,",1979,Netcollex 08700621170150p msg,638,Promotion,2601,blimey exercise,147,May 2005 Text,405,! Text CHANCE,2303,number,2750,ten please,486,! NOKIA,1729,prestige problem,1129,magazine telephone,192,u who,219,", loverboy",1282,rencontre to,41,fact that,169,attempt to
spam,1384,IN,727,are Gud,2902,Txt 88039 .,1313,3030 Valid,1060,fav Hope,1346,side,2383,U've to,712,in WALES,2484,.... to,2824,CALL U,1052,love life,1163,Mobiles 2004,386,. Thanks,1925,NEFT Transaction with,1245,luv Night,133,Account for,440,sux for,2827,Ãœ,2894,people called,2465,Text CHANCE to
spam,247,Xmas .,462,Voila Money,1549,Sol Holiday await,3,R Dear .,1570,to 88039,1891,everybody around,1321,Vegas vegas,2151,message,2522,billed Netcollex Ltd.,2387,in 2,1759,86888 claim,846,bday nite,2734,HMM if,96,""" HI",2690,T .,659,flirt Reply,2891,around,2741,my Kids,854,package since,1603,FA tkts 21st
spam,406,shade stuff,1273,intro to,1131,With Cheer,768,. membership,2108,! Dad,1835,31 December,2283,Whatsup .,1275,8714714,444,Taka lor time,1339,Update_Now -,2294,130 . Iriver,2780,Ã¼ fr,942,smiles frm,2004,. Identifier,2609,ads,1105,"! 3 ,",2232,tuesday On,1680,u 2,2936,week b'day,2090,X49 mobile
spam,1537,Cheer No,140,.... Gud,294,! 09066362231 !,1102,"aid Usmle ,",438,! 2stoptxt,126,into,1810,- mins&100txt,2722,SATTHEN ! LOVE,1329,16 Club credits,2727,John .,1417,Fancy,1734,daddy to,2052,. Â£250 3,2515,GUARANTEED . 09058094454,1120,u ? time,1393,couple times,342,Day with,919,44,2475,times job,2329,? thanks
spam,2904,. to,2866,. Soup,282,Call 08717507382 !,1568,MINS . INDIA,1775,URGENT ! 4,1832,. plans,2959,Huh,86,ONLYFOUND AFEW AGO.CUSOON,1106,TELLMISS IM,2359,Txt .,1122,world princess,1586,"AGO.CUSOON """,2012,widelive.com/index wml?id=820554ad0a1705572711&first trueÂ¡C,194,call 09061209465 !,2949,83021,2547,love lt;#&gt,362,L8ER GOT .,2362,da:)i,2898,"FUCKINNICE!SELFISH ,",2532,SAID SHIT
spam,1412,LOVE JEN .,1659,1 friend,1116,alex pizza,1312,CASH .,790,guy out,433,a Vodafone,2718,Fifty,708,ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND,988,09065394973 Landline,457,home work,1423,Ambrith madurai,2357,MMM Fuck,2215,Google cliffs,963,4thNOV.BEHIND OURBACKS,2401,tiz Kanagu,2399,need receiptsâ€”well,1838,EY ! DOWNON,1849,everyone befor,2388,matter mind,2457,MEGA 3
spam,1176,be Club,699,thing Earth,2539,footprints to,174,Haf u,2795,by tones2you.co.uk,1230,"TC , POBox334",429,08700621170150p reply,574,T&C,2494,HI BABE SHIT.JUSTFOUND,1089,RT KIng,1996,value Morning,2264,call 09061221066 landline,335,dwn GUD,1896,T&C 18,1447,da ?,206,R*reveal,92,call 09065989182 .,2659,one ... abt,2282,? Txt,2409,R*reveal UR
spam,2218,MOBNO eg LOVE 07123456789,1877,"6days , TsandCs",155,. 09094646899 !,793,... daddy,279,Offer DOUBLE,1374,words,431,Text FA to,1985,training Amrita .,145,pleasure of,4,cabin PA,1749,in Amrita,2683,08717898035 Â£3.00,946,- DOUBLE,2809,way to,2072,GOTMARRIED 4thNOV.BEHIND FUCKINNICE!SELFISH,2660,: 89545,523,u c,1827,gal in,491,Statement 800,72,86888 your
spam,355,? Aiyah,492,. Call 08000839402,1042,placement Amrita,1294,video with,868,4 Chef .,519,FreeMsg : Fancy,1028,. 2optout,2680,Call Identifier :,1428,Alwys Touch,655,your yo,1534,March on,1519,GUARANTEED Call 09058094454,895,. Reply YES-910 NO-910,1855,. 08712466669,1799,Babe,522,DO B,1642,! 09061221066 landline,1886,BILL 3,671,till,892,61610 to
spam,2347,GOD,1153,spree WK Txt,378,for 6hrs .,427,16 ! 3,2336,! Somebody,334,. Call 08715203652,2055,Txt LOVE,2212,mom fun,2856,; da,1829,TxtNO ads 150p,1802,VIA,272,a Darren,1978,yo valentine,2706,hamster of,610,Netcollex Ltd,2624,monday !,2611,WIN,251,K : -):-,276,job Starts monday,408,One small
spam,5,air What,1552,do Ta,2656,Text to,1864,"Haha ,",967,Call MobileUpd8,1456,300 free,1780,Luv from,1697,NEFT Transaction reference,591,... Fuck Merry Christmas,797,... BSLVYL,2261,", to",410,Tuesday . 2,1022,WK . Txt,1361,between,305,time week,1821,ASKED,928,first Usmle,2051,comp to,1483,"Urgh , coach",1535,with
spam,2249,. 3 DONT,1677,friend in,1311,. 255 .,1000,2morrow Take,1597,U Near,1776,... Fuck,780,wid,1091,last two,2219,entry Â£100,2185,TAROT !,2942,FREE bx420-ip4,2702,persons story,1889,! day,1834,Every King,1442,13/4/04 .,1790,87575 . 150p,2798,SMS.ac u hmmross,909,Â– FUCKINNICE!SELFISH DEVIOUSBITCH.ANYWAY,1502,"Randy ,",2003,Â£200 Summer spree
spam,2749,Â£750 Pound prize,1672,Polo Ltd Suite,153,20,2354,overa since,959,K.k:)apo .,561,site songs,2115,on 09065394973,858,concentration dear,2188,Netcollex 08700621170150p,2135,MINS INDIA CUST,2064,place near,1997,bus on,1633,. Wife,21,2 . 2morrow,1813,Gud ),1532,Good Morning,1598,. Netcollex,1032,c msg,356,present ar,1652,at Guild
spam,612,_ _ Joy,1684,reward hours,2812,84199 !,1334,. Txt STORE,473,best 4,1099,2 OptOut,2333,.. meet,558,ass to,29,weed for,2341,930 ?,1109,kiss to,2448,FLAG to 84199,1751,BABE HOME,1266,lt;#&gt mins,1090,water season,2643,B LOVE,1655,. rcvd,2130,Vodafone customer computer,2062,no HAUGHAIGHGTUJHYGUJ,2284,What to
spam,2270,? Celebrations,2397,- to 85023,472,Call 08715203652,2738,Lover Chef .,221,Brandy,1397,02/06/03 is,152,Reply info,2352,cruise CASH .,2847,claim,257,call 08000930705 .,1494,. 09058094454 land,2927,No Neva,220,call 08701237397,2884,. Call,940,Your 500,2324,"K , text",686,styles,2463,MobileUpd8 on 08000839402,287,1 friend 2,2084,call 08712460324(nat rate
spam,1173,home snow,2778,. 09061209465,1683,? time,2919,cheap:-,1289,what charles,2629,tap spile,1150,yo ass,2274,ringtone flag,1657,Gud Ni8;-,156,texts Free Camcorder,2193,? Darren,392,u Wot,213,Promotion 8714714,2604,$,2697,Your Account,360,crab on,653,prize To,354,Mins 1000 Txt,303,numbers on,48,. 3
spam,2323,face in,1041,Text to 85555,2627,. 13/4/04 Call,1966,- 2,2857,Gud Ni8;- ),2309,person in,1980,Â£3.00 . 16,781,K text,255,call 09066362231,1905,NOKIA No,1285,eve spacebucks,2265,2 ...,1973,three,488,- KIng,886,18,2268,New Nokia,1278,thought as,1243,SAE TC,2757,85023 - member,725,- UR City Break
spam,2163,To,1927,2 . gravy,322,friend Reply YES-910,2040,? Cos,2328,Dear Gud ni8,1076,had Nickey,1777,. X,83,Vodafone customer,120,13/4/04 . Call,2800,- Offer,2295,Haiyoh ... hamster,1774,GUARANTEED .,2037,fifteen fucking,2553,text FLAG,1939,Imprtant U r,2796,Gud night,1300,problems provider,1924,December,860,Haha ...,2190,TnC .
spam,2834,contact attempt,91,CHA BABE,813,3230,323,friday morning,1581,care Ã¼,154,within 28,656,: 86888,637,Sac,2652,reference X49 .,2296,! 09066362231,2234,argument from,2049,. wahala,2322,E rest,2926,. HAUGHAIGHGTUJHYGUJ,528,! Fancy,1993,SAE TCs POBox334,2169,"May , tomorrow",411,class at,867,X49 . mobile,674,on 0800
spam,1761,New Nokia colour,684,u about,2788,. priority,2723,2005 .,1763,eyes philosophy,2351,. 128 mb,450,EVE 07123456789 Yahoo,475,of two,2538,SATTHEN !,507,LOVE 07123456789,825,NEFT,800,two !,135,Erm Woodland,1528,", 500",924,... care,626,Rajitha,484,txt STOP,1847,16 Club,642,side from,70,customer services 09065989182
spam,1557,day crab,2429,2 ! 08081560665,934,WK .,1784,u 2morrow ..,608,Ni8;- ),1202,operator to,2846,80488,2042,order reference X49,1616,DAYS AGO.CUSOON HONI,2761,T 08717898035,1726,to London,1204,at 930,2034,time u 2,2175,. www.4-tc.biz,2036,planned yo,1093,: to,2900,New 3510i colour,2355,Call Identifier,2202,Yo guys,1765,Costa
spam,2306,w Aiyah,1805,call if,1470,087187272008 !,1184,awarded City Break,1888,Per,855,HMM,906,afternoon sup,364,' to,2818,! text,1678,with 1/2price,845,Kit Strip have,2514,chip fat,1521,you'ld to,2027,messages,835,Reply HL info,1276,friend Companion 3,930,Celebrations swing,2708,BABE PROBPOP,994,housing agency,1450,DeliveredTomorrow With 300
spam,1898,seven .,1418,"Free , Msgs",2679,09061209465 ! C,2779,per BT,7,tkts 21st May,2821,Xmas 2,1523,... Dun,603,tkts May .,665,brains to,2576,friend to,2762,customer T&C,724,Miles smiles,108,2 easy,2544,31 December .,369,ME UR NETHING,2867,Haf,1406,! Mins 1000,1580,want New,1885,TsandCs Reply HL 4,88,2 -
spam,105,one of,2896,fr,2489,87066 TnC,762,site for,587,4 ...,2398,class pm,1001,north carolina,1757,! Starts,540,IF INCLU,202,Netcollex Ltd 08700621170150p,106,. ans,359,TheDailyDraw Dear Helen,469,da,2314,Your Costa,1123,! Happy New Year,2186,for Jay,1496,. pieces,1752,Helloooo,766,3hrs 16,2482,4BREKKIE !
spam,33,let U.,2022,. Reply YES-910,1220,morning princess,421,call 09058094597,2226,EY,2262,u.,1620,Baby Great Building,2013,rs in,2321,files computers,2596,Kit,2777,Â£750 prize,501,friendship on,535,"4thNOV.BEHIND FUCKINNICE!SELFISH ,",716,ENG . Box39822,931,while,240,Moment day,1660,exam march,2168,Sat ?,2417,bit run,2214,", coach"
spam,2790,4BREKKIE,2839,Call from,2843,... R 4,19,exam with,611,slices pizza,2808,Thanx,499,. Nothing,1085,on Landline,1859,lt;#&gt min,283,Mobiles,470,16 TsandCs,1031,UR City Break,1718,eatin cinema,1701,Goto mymoby,2207,T,47,dating Msgs,1708,call 09065989182,1388,... Ã¼,1517,Map ..,1118,! Hope
spam,651,bx420-ip4 5we,2829,087187272008 NOW1 10p,1958,.. madurai,1,", problem",32,. Call 08712466669,401,2 chat,2171,last Dad,1267,Wot ?,1239,"Matrix3 , StarWars3",1151,Xmas ? 100,802,about,1710,reference number,899,stop to,2807,.. whr,45,; inches,2537,4 Call,539,Account Statement for,2606,DONÂ’T ME,63,at 10p .,1284,phone parents
spam,56,the Zogtorius,2033,. Txt 88039,1257,job Starts,2831,1/2price 500,2641,Call 08717507382,2166,Fancy chat flirt,2486,banter,2181,results,1610,prize claim,2220,Neva ...,2029,map reading,1420,rooms cheap:-,2747,... ur 4,2541,fancies Wanna,984,RT,2112,Thanx everything,2280,TsandCs Reply HL,2711,: 8714714,771,B LOVE MUM,721,da .
spam,1320,Mins DOUBLE on,379,until 4,2871,9,2384,. P,304,reward of,2526,Iâ€˜m to,652,About,1244,trueÂ¡C,1573,lt;#&gt for,1142,! to,139,credits,678,in 4 ...,839,at seven,336,Reply YES-910 NO-910,2385,DOUBLE,1014,to 87066,2575,Identifier Code Expires 29/10/0,1511,. to 87121,645,! T&Cs,907,. SkilGme
spam,594,", INTELLIGENT WOMAN",1002,one Make,2797,two ?,2345,Lemme,1608,. 150p day,2310,rooms cheap:- ),1126,way rencontre,381,Morning,2946,princess about,1221,Although,1251,buses on,1604,. 255,1754,NEFT reference,2113,bonus on,2460,one as,623,free,2143,. month,932,darlin on,1981,M. points 08715203652,396,RT - KIng
spam,1739,Tis IAS question,353,FOR LIFT,949,Ãœ da,2317,wrks wot,1345,between 2 ?,505,", Night",2960,- hope,2748,what Somebody,2854,colour phone,2869,to 83021 .,99,pass,1326,CASH From,658,Free 2,1807,Rajitha Raj,434,bottle of,1585,2 ur,2909,calling,1439,slices of,1348,Xmas . 2,751,v
spam,2628,to 4u,2589,taxi C,448,! Wot,2138,offers T,2381,reward 3,1018,CHATLINES INCLU MINS,1235,called,482,tmr meet,1512,"Princess ,",2492,site to,2760,Landline DATEBox1282EssexCM61XN 150p 18,2380,thanx for,682,07123456789 Yahoo,2654,LOVE JEN,288,Sat ? thanks,307,company name,1145,ITXT U,233,Provided tones2you.co.uk,2859,Book lesson,2928,wot to
spam,739,B'day Boss,903,"POBox334 ,",2842,. www.4-tc.biz 2optout,745,GUARANTEED Call,513,: 8714714 UR,127,) egg,2890,member T,195,DOWNON THEACUSATIONS U,1875,Matrix3,67,a Tuesday,2156,wednesday .,1072,09061221066 . Delivery,2103,High Street if,1740,at 10p,520,be Guild,2470,PORTIONS ME,2703,SIX win,1430,jay sort,1514,reply,1543,in 20
spam,1699,DOUBLE Mins,2177,. U,1054,reference X49,2326,. Mark,1262,M. . 08715203652,2687,CHATLINES INCLU,1539,girls office,1944,"from 2004 ,",2799,time r,2205,brother role,2299,May 2005,782,letter B,877,", love",1602,Ten special,614,Happy,866,cinema pass 2,571,S. I. points,2422,Dude .,1515,T&C at 18,2144,@ home
spam,1355,sister from,266,RING ME UR,2378,its Tuesday,1614,at,1507,MMM Fuck Merry,1115,a SiPix,1199,files system,2125,Touch . night,515,!,2221,chance ur,2081,. text 61610,2235,. move,1651,lt;#&gt times,2555,WALES kinda,2886,. Netcollex Ltd. PO,2164,"POBox334 , Stockport",375,08712466669 at,333,rooms activities,365,Offer DOUBLE Mins,2564,FLAG to
spam,2552,. Voila,2505,Joy father,2106,collection Call,44,waitin to,1675,Motorola 12mths 1/2price,2862,tap at,2253,Celebrations in,1265,final May,2227,chest abdomen,517,pints carlin ten,1425,Wen,1583,on 08000839402 !,1518,hours to,2841,"SAE TC ,",2346,Mins Txt on,2832,NEW DOUBLE,452,- Morning,1283,at 18,1823,x,2244,08718726978 ! 10p
spam,1564,MMM ... Fuck,2368,ALETTER 4thNOV.BEHIND,1432,for 800 -,2587,T 08717898035 Â£3.00,1342,4.50 your,2390,gandhipuram to,1667,of el,57,008704050406,2767,spree WK,2940,4 bx420-ip4,1040,BILL,1330,Thanx 4,1033,road at,2250,been Valentine,2883,"Night ,",1576,U .,232,07123456789 87077,687,- Text,418,ENG .,2293,. re
spam,183,ENG STOP Box39822,350,hear Netcollex Ltd,995,Huh science,702,2 2morrow,688,"FUCKINNICE!SELFISH , IÂ’L",914,love U.,1367,09065394973 from,714,Camcorder call,199,cause,226,Landline DATEBox1282EssexCM61XN,1866,end march,2415,"Damn , zac",330,WALES,1159,ones Gud,2865,Txt Orange Call,1730,Crab :,1233,Bam for,1681,tomorrow yesterday,2584,Ambrith ..,664,10p .
